"","habitatbenthopelagic","habitatdemersal","habitatpelagic","SpecCode","Genus","Subfamily","waterbrack","watersaltwater","Species","Family","Order","Class","SuperClass","c_m","tm","Lm","tmax","K","Woo","M","TLDiet","Loo","fecundity","Min_caudalpeduncle_depth","Lower_jaw_length","Max_body_depth","Max_body_width","Temperature"
"Ptarmus_jubatus",0,1,0,8048,"Ptarmus",NA,0,1,"Ptarmus jubatus","Aploactinidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.38000011444092,NA,NA,NA,NA,NA,NA,26.9
"Pteraclis_aesticola",1,0,0,3557,"Pteraclis",NA,0,1,"Pteraclis aesticola","Bramidae","Scombriformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,4.25,NA,NA,NA,NA,NA,NA,23.3
"Pteraclis_carolinus",0,0,1,16335,"Pteraclis",NA,0,1,"Pteraclis carolinus","Bramidae","Scombriformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,4.25,NA,NA,NA,NA,NA,NA,14.6
"Pteraclis_velifera",0,0,1,12275,"Pteraclis",NA,0,1,"Pteraclis velifera","Bramidae","Scombriformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,4.17000007629395,NA,NA,NA,NA,NA,NA,13.9
"Pteragogus_aurigarius",1,0,0,59629,"Pteragogus","Cheilininae",0,1,"Pteragogus aurigarius","Labridae","Eupercaria","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.63000011444092,NA,NA,NA,NA,NA,NA,NA
"Pteragogus_clarkae",1,0,0,66976,"Pteragogus","Cheilininae",0,1,"Pteragogus clarkae","Labridae","Eupercaria","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.36999988555908,NA,NA,NA,NA,NA,NA,NA
"Pteragogus_cryptus",1,0,0,5620,"Pteragogus","Cheilininae",0,1,"Pteragogus cryptus","Labridae","Eupercaria","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,-1.45613153100297,-1.0312170730064,-0.0584857883545111,-0.885643339545265,28
"Pteragogus_enneacanthus",1,0,0,52464,"Pteragogus","Cheilininae",0,1,"Pteragogus enneacanthus","Labridae","Eupercaria","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.53999996185303,NA,NA,-1.31337793063391,-0.966763366952818,-0.0361750606825284,-0.871644945298037,28.4
"Pteragogus_flagellifer",1,0,0,8022,"Pteragogus","Cheilininae",0,1,"Pteragogus flagellifer","Labridae","Eupercaria","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,27.2
"Pteragogus_guttatus",1,0,0,5621,"Pteragogus","Cheilininae",0,1,"Pteragogus guttatus","Labridae","Eupercaria","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.40000009536743,NA,NA,NA,NA,NA,NA,28.9
"Ptereleotris_caeruleomarginata",1,0,0,66885,"Ptereleotris","Ptereleotrinae",0,1,"Ptereleotris caeruleomarginata","Microdesmidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.35999989509583,NA,NA,NA,NA,NA,NA,NA
"Ptereleotris_calliura",1,0,0,3881,"Ptereleotris","Ptereleotrinae",0,1,"Ptereleotris calliura","Microdesmidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.4,NA,NA,NA,NA,NA,NA,26.8
"Ptereleotris_carinata",0,1,0,60860,"Ptereleotris","Ptereleotrinae",0,1,"Ptereleotris carinata","Microdesmidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.32999992370605,NA,NA,NA,NA,NA,NA,27.9
"Ptereleotris_crossogenion",1,0,0,63851,"Ptereleotris","Ptereleotrinae",0,1,"Ptereleotris crossogenion","Microdesmidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.19000005722046,NA,NA,NA,NA,NA,NA,NA
"Ptereleotris_evides",1,0,0,4375,"Ptereleotris","Ptereleotrinae",0,1,"Ptereleotris evides","Microdesmidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.4,NA,NA,-1.00957213911211,-1.03323796861008,-0.372958221276521,-0.904111647729522,28.5
"Ptereleotris_grammica",1,0,0,4376,"Ptereleotris","Ptereleotrinae",0,1,"Ptereleotris grammica","Microdesmidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.32999992370605,NA,NA,NA,NA,NA,NA,27.2
"Ptereleotris_hanae",1,0,0,4377,"Ptereleotris","Ptereleotrinae",0,1,"Ptereleotris hanae","Microdesmidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.36999988555908,NA,NA,NA,NA,NA,NA,28
"Ptereleotris_helenae",1,0,0,12772,"Ptereleotris","Ptereleotrinae",0,1,"Ptereleotris helenae","Microdesmidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.4,NA,NA,NA,NA,NA,NA,27.5
"Ptereleotris_heteroptera",1,0,0,4378,"Ptereleotris","Ptereleotrinae",0,1,"Ptereleotris heteroptera","Microdesmidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.4,NA,NA,-1.03437737659382,-1.28560395012742,-0.509345544809849,-0.904133009427691,28.1
"Ptereleotris_kallista",1,0,0,63852,"Ptereleotris","Ptereleotrinae",0,1,"Ptereleotris kallista","Microdesmidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.33999991416931,NA,NA,NA,NA,NA,NA,NA
"Ptereleotris_lineopinnis",0,1,0,4379,"Ptereleotris","Ptereleotrinae",0,1,"Ptereleotris lineopinnis","Microdesmidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.35999989509583,NA,NA,NA,NA,NA,NA,NA
"Ptereleotris_melanopogon",0,1,0,4380,"Ptereleotris","Ptereleotrinae",0,1,"Ptereleotris melanopogon","Microdesmidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.38000011444092,NA,NA,NA,NA,NA,NA,NA
"Ptereleotris_microlepis",1,0,0,4381,"Ptereleotris","Ptereleotrinae",0,1,"Ptereleotris microlepis","Microdesmidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.38000011444092,NA,NA,-0.787940070402674,-1.07059662232939,-0.406232846378866,-1.00380944333413,28.4
"Ptereleotris_monoptera",1,0,0,4382,"Ptereleotris","Ptereleotrinae",0,1,"Ptereleotris monoptera","Microdesmidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.4,NA,NA,-0.912230391858813,-1.25728253609949,-0.384660103517554,-1.02540288341975,28
"Ptereleotris_randalli",1,0,0,60859,"Ptereleotris","Ptereleotrinae",0,1,"Ptereleotris randalli","Microdesmidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.33999991416931,NA,NA,NA,NA,NA,NA,27.2
"Ptereleotris_rubristigma",1,0,0,66886,"Ptereleotris","Ptereleotrinae",0,1,"Ptereleotris rubristigma","Microdesmidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.35999989509583,NA,NA,NA,NA,NA,NA,28.1
"Ptereleotris_uroditaenia",1,0,0,4383,"Ptereleotris","Ptereleotrinae",0,1,"Ptereleotris uroditaenia","Microdesmidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.36999988555908,NA,NA,NA,NA,NA,NA,28
"Ptereleotris_zebra",1,0,0,4384,"Ptereleotris","Ptereleotrinae",0,1,"Ptereleotris zebra","Microdesmidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.4,NA,NA,-1.00650941969159,-0.620682132147382,-0.390713476061233,-0.916051417637974,28.2
"Pterocaesio_capricornis",1,0,0,930,"Pterocaesio","Caesioninae",0,1,"Pterocaesio capricornis","Caesionidae","Eupercaria","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.4,NA,NA,NA,NA,NA,NA,NA
"Pterocaesio_chrysozona",1,0,0,932,"Pterocaesio","Caesioninae",0,1,"Pterocaesio chrysozona","Caesionidae","Eupercaria","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.4,NA,NA,NA,NA,NA,NA,28.6
"Pterocaesio_digramma",1,0,0,933,"Pterocaesio","Caesioninae",0,1,"Pterocaesio digramma","Caesionidae","Eupercaria","Teleostei","Osteichthyes",NA,0.916290731874155,NA,NA,NA,NA,NA,3.39,NA,NA,-1.53989180044428,-1.32865352498676,-0.275777077474033,-0.775729851724305,28
"Pterocaesio_flavifasciata",0,0,1,64215,"Pterocaesio","Caesioninae",0,1,"Pterocaesio flavifasciata","Caesionidae","Eupercaria","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.41000008583069,NA,NA,NA,NA,NA,NA,28.6
"Pterocaesio_lativittata",1,0,0,934,"Pterocaesio","Caesioninae",0,1,"Pterocaesio lativittata","Caesionidae","Eupercaria","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.4,NA,NA,NA,NA,NA,NA,27.9
"Pterocaesio_marri",1,0,0,935,"Pterocaesio","Caesioninae",0,1,"Pterocaesio marri","Caesionidae","Eupercaria","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.4,NA,NA,-1.55914871859978,-1.33081737632252,-0.276692876827447,-0.765683245773907,28.5
"Pterocaesio_monikae",0,0,1,63723,"Pterocaesio","Caesioninae",0,1,"Pterocaesio monikae","Caesionidae","Eupercaria","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.28999996185303,NA,NA,NA,NA,NA,NA,28.8
"Pterocaesio_pisang",1,0,0,936,"Pterocaesio","Caesioninae",0,1,"Pterocaesio pisang","Caesionidae","Eupercaria","Teleostei","Osteichthyes",NA,NA,NA,NA,0.0525924501191706,4.11087386417331,NA,3.4,2.86220088092947,NA,-1.48298308164694,-1.30508454827894,-0.288260437920115,-0.75513162539432,27.5
"Pterocaesio_randalli",1,0,0,937,"Pterocaesio","Caesioninae",0,1,"Pterocaesio randalli","Caesionidae","Eupercaria","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.4,NA,NA,NA,NA,NA,NA,28.9
"Pterocaesio_tessellata",1,0,0,938,"Pterocaesio","Caesioninae",0,1,"Pterocaesio tessellata","Caesionidae","Eupercaria","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.4,NA,NA,NA,NA,NA,NA,28.8
"Pterocaesio_tile",1,0,0,939,"Pterocaesio","Caesioninae",0,1,"Pterocaesio tile","Caesionidae","Eupercaria","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.33,NA,NA,-1.61229034158737,-1.29550498280411,-0.248850157594753,-0.739286575099425,28.1
"Pterocaesio_trilineata",1,0,0,1886,"Pterocaesio","Caesioninae",0,1,"Pterocaesio trilineata","Caesionidae","Eupercaria","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.4,NA,NA,NA,NA,NA,NA,28.6
"Pterogobius_elapoides",0,1,0,23701,"Pterogobius","Gobionellinae",0,1,"Pterogobius elapoides","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.97,NA,NA,-1.00040190284033,-1.0333060098505,-0.455432263523791,-0.654268877215868,NA
"Pterogobius_virgo",0,1,0,23702,"Pterogobius","Gobionellinae",0,1,"Pterogobius virgo","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.09999990463257,NA,NA,-1.18769773040367,-0.990145552463552,-0.661099550561074,-0.60400256679005,NA
"Pterogobius_zacalles",0,1,0,15885,"Pterogobius","Gobionellinae",0,1,"Pterogobius zacalles","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,0,NA,NA,NA,NA,NA,3.11999988555908,NA,8.79754848848156,NA,NA,NA,NA,19
"Pterogobius_zonoleucus",0,1,0,23704,"Pterogobius","Gobionellinae",0,1,"Pterogobius zonoleucus","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.19,NA,NA,NA,NA,NA,NA,NA
"Pterogymnus_laniarius",1,0,0,448,"Pterogymnus",NA,0,1,"Pterogymnus laniarius","Sparidae","Eupercaria","Teleostei","Osteichthyes",NA,1.38629436111989,3.3322045101752,2.60268968544438,-0.720575932969204,8.0039625779796,-0.991795833404912,3.59,3.86440715148648,NA,-1.3378175648615,-1.07293929743955,-0.0236846484258639,-0.833055344124714,18.5
"Pteroidichthys_acutus",0,0,1,67914,"Pteroidichthys","Scorpaeninae",0,1,"Pteroidichthys acutus","Scorpaenidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.30999994277954,NA,NA,NA,NA,NA,NA,NA
"Pteroidichthys_amboinensis",0,1,0,23889,"Pteroidichthys","Scorpaeninae",0,1,"Pteroidichthys amboinensis","Scorpaenidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.59999990463257,NA,NA,NA,NA,NA,NA,27.9
"Pteroidichthys_caussei",0,1,0,68169,"Pteroidichthys","Scorpaeninae",0,1,"Pteroidichthys caussei","Scorpaenidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.33999991416931,NA,NA,NA,NA,NA,NA,NA
"Pteroidichthys_noronhai",0,1,0,63315,"Pteroidichthys","Scorpaeninae",0,1,"Pteroidichthys noronhai","Scorpaenidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.41000008583069,NA,NA,NA,NA,NA,NA,NA
"Pterois_andover",1,0,0,63727,"Pterois","Pteroinae",0,1,"Pterois andover","Scorpaenidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.57999992370605,NA,NA,-1.45062181669169,-0.797083774226788,-0.132107470633539,-0.696279075104822,28.2
"Pterois_antennata",1,0,0,4914,"Pterois","Pteroinae",0,1,"Pterois antennata","Scorpaenidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.55,NA,NA,-1.47360029013428,-0.823524584164695,-0.163776284983741,-0.606936450192722,27.8
"Pterois_brevipectoralis",0,1,0,61174,"Pterois","Pteroinae",0,1,"Pterois brevipectoralis","Scorpaenidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.63000011444092,NA,NA,NA,NA,NA,NA,NA
"Pterois_cincta",1,0,0,69380,"Pterois","Pteroinae",0,1,"Pterois cincta","Scorpaenidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.53999996185303,NA,NA,NA,NA,NA,NA,NA
"Pterois_lunulata",1,0,0,13132,"Pterois","Pteroinae",0,1,"Pterois lunulata","Scorpaenidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.67,NA,NA,NA,NA,NA,NA,18.2
"Pterois_miles",1,0,0,7797,"Pterois","Pteroinae",0,1,"Pterois miles","Scorpaenidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.73000001907349,NA,NA,-1.42643967714238,-0.831698284716927,-0.189694068387568,-0.631823343300533,27.6
"Pterois_mombasae",1,0,0,10288,"Pterois","Pteroinae",0,1,"Pterois mombasae","Scorpaenidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.59999990463257,NA,NA,NA,NA,NA,NA,27.2
"Pterois_paucispinula",1,0,0,68172,"Pterois","Pteroinae",0,1,"Pterois paucispinula","Scorpaenidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.51999998092651,NA,NA,NA,NA,NA,NA,NA
"Pterois_radiata",1,0,0,4913,"Pterois","Pteroinae",0,1,"Pterois radiata","Scorpaenidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.57,NA,NA,-1.37946420782531,-1.05202474017277,-0.15260831914996,-0.561309147647869,28.4
"Pterois_russelii",1,0,0,6404,"Pterois","Pteroinae",1,1,"Pterois russelii","Scorpaenidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.69000005722046,NA,NA,-1.35236275320666,-0.83449544978605,-0.131297308934487,-0.673713340623753,28.1
"Pterois_sphex",1,0,0,7782,"Pterois","Pteroinae",0,1,"Pterois sphex","Scorpaenidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.79,NA,NA,NA,NA,NA,NA,20.3
"Pterois_volitans",1,0,0,5195,"Pterois","Pteroinae",0,1,"Pterois volitans","Scorpaenidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,1.87180217690159,-0.649130295143171,6.82212584666695,NA,4.35,NA,NA,-1.45553775110986,-0.990523402774728,-0.228992839857859,-0.588825503442211,27.9
"Pteropsaron_dabfar",0,1,0,67345,"Pteropsaron",NA,0,1,"Pteropsaron dabfar","Hemerocoetidae","Acropomatiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.14000010490417,NA,NA,NA,NA,NA,NA,NA
"Pteropsaron_evolans",0,1,0,23550,"Pteropsaron",NA,0,1,"Pteropsaron evolans","Hemerocoetidae","Acropomatiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.26999998092651,NA,NA,NA,NA,NA,NA,NA
"Pteropsaron_heemstrai",0,1,0,16936,"Pteropsaron",NA,0,1,"Pteropsaron heemstrai","Hemerocoetidae","Acropomatiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.23000001907349,NA,NA,NA,NA,NA,NA,21.8
"Pteropsaron_incisum",0,1,0,55115,"Pteropsaron",NA,0,1,"Pteropsaron incisum","Hemerocoetidae","Acropomatiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.22000002861023,NA,NA,NA,NA,NA,NA,12.8
"Pteropsaron_indicum",0,1,0,69220,"Pteropsaron",NA,0,1,"Pteropsaron indicum","Hemerocoetidae","Acropomatiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.30999994277954,NA,NA,NA,NA,NA,NA,NA
"Pteropsaron_levitoni",0,1,0,67346,"Pteropsaron",NA,0,1,"Pteropsaron levitoni","Hemerocoetidae","Acropomatiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.09999990463257,NA,NA,NA,NA,NA,NA,NA
"Pteropsaron_longipinnis",1,0,0,66875,"Pteropsaron",NA,0,1,"Pteropsaron longipinnis","Hemerocoetidae","Acropomatiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.10999989509583,NA,NA,NA,NA,NA,NA,25.9
"Pteropsaron_natalensis",0,1,0,16935,"Pteropsaron",NA,0,1,"Pteropsaron natalensis","Hemerocoetidae","Acropomatiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.14000010490417,NA,NA,NA,NA,NA,NA,23.7
"Pteropsaron_neocaledonicus",0,1,0,63184,"Pteropsaron",NA,0,1,"Pteropsaron neocaledonicus","Hemerocoetidae","Acropomatiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.19000005722046,NA,NA,NA,NA,NA,NA,NA
"Pteropsaron_springeri",0,1,0,64585,"Pteropsaron",NA,0,1,"Pteropsaron springeri","Hemerocoetidae","Acropomatiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.09999990463257,NA,NA,NA,NA,NA,NA,28.6
"Pteroscion_peli",1,0,0,423,"Pteroscion",NA,1,1,"Pteroscion peli","Sciaenidae","Eupercaria","Teleostei","Osteichthyes",NA,NA,2.66722820658195,NA,-0.34389975245001,5.1632475912194,NA,3.56,3.21486780347066,NA,NA,NA,NA,NA,26.5
"Pterothrissus_gissu",1,0,0,22771,"Pterothrissus","Pterothrissinae",0,1,"Pterothrissus gissu","Albulidae","Albuliformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.27,NA,NA,NA,NA,NA,NA,8.6
"Pterotolithus_lateoides",1,0,0,8391,"Pterotolithus",NA,1,1,"Pterotolithus lateoides","Sciaenidae","Eupercaria","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.6800000667572,NA,NA,NA,NA,NA,NA,28.8
"Pterotolithus_maculatus",1,0,0,8393,"Pterotolithus",NA,1,1,"Pterotolithus maculatus","Sciaenidae","Eupercaria","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.66000008583069,NA,NA,NA,NA,NA,NA,28.6
"Pterycombus_brama",0,0,1,3558,"Pterycombus",NA,0,1,"Pterycombus brama","Bramidae","Scombriformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,4.1399998664856,NA,NA,-1.93018369501819,-0.80668638322286,0.133197328254385,-0.889753619004645,10
"Pterycombus_petersii",0,0,1,12279,"Pterycombus",NA,0,1,"Pterycombus petersii","Bramidae","Scombriformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,4.13000011444092,NA,NA,-1.61106039823361,-0.850973734998557,-0.0140065449992328,-1.05805984941691,22.5
"Pterygotrigla_amaokai",1,0,0,65007,"Pterygotrigla","Pterygotriglinae",0,1,"Pterygotrigla amaokai","Triglidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.52999997138977,NA,NA,NA,NA,NA,NA,16.2
"Pterygotrigla_andertoni",0,1,0,59159,"Pterygotrigla","Pterygotriglinae",0,1,"Pterygotrigla andertoni","Triglidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.77999997138977,NA,NA,NA,NA,NA,NA,14.3
"Pterygotrigla_arabica",0,1,0,65017,"Pterygotrigla","Pterygotriglinae",0,1,"Pterygotrigla arabica","Triglidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.61999988555908,NA,NA,NA,NA,NA,NA,23.6
"Pterygotrigla_cajorarori",1,0,0,67043,"Pterygotrigla","Pterygotriglinae",0,1,"Pterygotrigla cajorarori","Triglidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.69000005722046,NA,NA,NA,NA,NA,NA,15.2
"Pterygotrigla_draiggoch",1,0,0,65008,"Pterygotrigla","Pterygotriglinae",0,1,"Pterygotrigla draiggoch","Triglidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.64000010490417,NA,NA,NA,NA,NA,NA,22.8
"Pterygotrigla_elicryste",1,0,0,65009,"Pterygotrigla","Pterygotriglinae",0,1,"Pterygotrigla elicryste","Triglidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.40000009536743,NA,NA,NA,NA,NA,NA,23
"Pterygotrigla_gomoni",0,1,0,66452,"Pterygotrigla","Pterygotriglinae",0,1,"Pterygotrigla gomoni","Triglidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.58999991416931,NA,NA,NA,NA,NA,NA,NA
"Pterygotrigla_guezei",0,1,0,50022,"Pterygotrigla","Pterygotriglinae",0,1,"Pterygotrigla guezei","Triglidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.6800000667572,NA,NA,NA,NA,NA,NA,10
"Pterygotrigla_hafizi",1,0,0,65010,"Pterygotrigla","Pterygotriglinae",0,1,"Pterygotrigla hafizi","Triglidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.42000007629395,NA,NA,NA,NA,NA,NA,NA
"Pterygotrigla_hemisticta",0,1,0,8285,"Pterygotrigla","Pterygotriglinae",0,1,"Pterygotrigla hemisticta","Triglidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.67000007629395,NA,NA,NA,NA,NA,NA,22.5
"Pterygotrigla_hoplites",0,1,0,15254,"Pterygotrigla","Pterygotriglinae",0,1,"Pterygotrigla hoplites","Triglidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.47000002861023,NA,NA,NA,NA,NA,NA,10.3
"Pterygotrigla_jacad",0,1,0,67622,"Pterygotrigla","Pterygotriglinae",0,1,"Pterygotrigla jacad","Triglidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.50999999046326,NA,NA,NA,NA,NA,NA,NA
"Pterygotrigla_leptacanthus",0,1,0,10774,"Pterygotrigla","Pterygotriglinae",0,1,"Pterygotrigla leptacanthus","Triglidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,20.6
"Pterygotrigla_macrolepidota",0,1,0,15261,"Pterygotrigla","Pterygotriglinae",0,1,"Pterygotrigla macrolepidota","Triglidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA
"Pterygotrigla_macrorhynchus",0,1,0,15240,"Pterygotrigla","Pterygotriglinae",0,1,"Pterygotrigla macrorhynchus","Triglidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.5699999332428,NA,NA,NA,NA,NA,NA,10.4
"Pterygotrigla_megalops",0,1,0,15250,"Pterygotrigla","Pterygotriglinae",0,1,"Pterygotrigla megalops","Triglidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.61999988555908,NA,NA,NA,NA,NA,NA,3.9
"Pterygotrigla_multiocellata",0,1,0,15239,"Pterygotrigla","Pterygotriglinae",0,1,"Pterygotrigla multiocellata","Triglidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.67000007629395,NA,NA,NA,NA,NA,NA,14.1
"Pterygotrigla_multipunctata",0,1,0,56760,"Pterygotrigla","Pterygotriglinae",0,1,"Pterygotrigla multipunctata","Triglidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.54999995231628,NA,NA,NA,NA,NA,NA,NA
"Pterygotrigla_pauli",0,1,0,47426,"Pterygotrigla","Pterygotriglinae",0,1,"Pterygotrigla pauli","Triglidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.61999988555908,NA,NA,NA,NA,NA,NA,8.9
"Pterygotrigla_picta",0,1,0,14327,"Pterygotrigla","Pterygotriglinae",0,1,"Pterygotrigla picta","Triglidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,12.9
"Pterygotrigla_polyommata",0,1,0,508,"Pterygotrigla","Pterygotriglinae",0,1,"Pterygotrigla polyommata","Triglidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.84999990463257,NA,NA,NA,NA,NA,NA,15
"Pterygotrigla_robertsi",0,1,0,50798,"Pterygotrigla","Pterygotriglinae",0,1,"Pterygotrigla robertsi","Triglidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.73000001907349,NA,NA,NA,NA,NA,NA,3.7
