"","habitatbenthopelagic","habitatdemersal","habitatpelagic","waterbrack","watersaltwater","c_m","tm","Lm","tmax","K","Woo","M","TLDiet","Loo","fecundity","Min_caudalpeduncle_depth","Lower_jaw_length","Max_body_depth","Max_body_width","Temperature"
"Lycengraulis_limnichthys",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,3.65000009536743,NA,NA,NA,NA,NA,NA,NA
"Macrospinosa_cuja",1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.85999989509583,NA,NA,NA,NA,NA,NA,NA
"Mallotus_villosus",0,0,1,1,1,NA,0.870828357797398,NA,1.6094379124341,-0.775225291595552,4.1666275176645,0.262364264467491,3.15,3.03013370027132,9.80565419218737,-1.43284678487225,-0.753430565440691,-0.417801716356944,-0.996394532632768,2.7
"Mangarinus_waterousi",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.21000003814697,NA,NA,NA,NA,NA,NA,NA
"Marilyna_meraukensis",0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,3.39000010490417,NA,NA,NA,NA,NA,NA,NA
"Marilyna_pleurosticta",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.33999991416931,NA,NA,NA,NA,NA,NA,27.4
"Megalops_atlanticus",1,0,0,1,1,NA,2.22462355152433,NA,4.00733318523247,-2.45464130109269,11.5270748880746,-2.54874141861733,4.5,NA,16.3004172077523,-1.08730805667837,-0.661791725137293,-0.11915549379727,-1.08186220122628,27
"Megalops_cyprinoides",1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.48,NA,NA,-1.19837708453438,-0.777466914807748,-0.125547286681854,-0.951686958052326,24.4
"Meiacanthus_anema",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.38000011444092,NA,NA,NA,NA,NA,NA,28.8
"Menidia_audens",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,3.17000007629395,NA,NA,NA,NA,NA,NA,NA
"Menidia_beryllina",0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,3.17000007629395,NA,12.1007121298723,NA,NA,NA,NA,23.7
"Menidia_clarkhubbsi",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,3.15000009536743,NA,NA,NA,NA,NA,NA,NA
"Menidia_colei",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,3.07999992370605,NA,NA,NA,NA,NA,NA,NA
"Menidia_extensa",0,0,1,0,0,NA,NA,NA,1.09861228866811,0.182321556793955,2.51476637762068,0.336472236621213,3.11,2.30258509299405,5.01063529409626,NA,NA,NA,NA,NA
"Mesopristes_argenteus",1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,4.02,NA,NA,-1.14343539684329,-1.12807634923138,-0.0559908406268711,-0.821069282596077,28
"Mesopristes_cancellatus",0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,2.95,NA,NA,-1.16541978388995,-1.27713192124259,-0.110422544593687,-0.816901408314963,28.7
"Mesopristes_elongatus",1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,3.38000011444092,NA,NA,NA,NA,NA,NA,NA
"Mesopristes_iravi",0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,3.4300000667572,NA,NA,NA,NA,NA,NA,NA
"Mesopristes_kneri",0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,3.44000005722046,NA,NA,NA,NA,NA,NA,NA
"Microgadus_tomcod",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.81,NA,NA,-2.72524001221403,-1.01311284282348,-0.44080163088688,-0.734309404510052,6.4
"Microgobius_gulosus",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.25999999046326,NA,NA,NA,NA,NA,NA,24
"Monodactylus_argenteus",0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,2.95,NA,NA,-1.41754969234055,-1.28022884796126,0.310471446808728,-1.01956513091299,27.6
"Monodactylus_falciformis",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.45000004768372,NA,NA,-1.34672602755158,-1.04687014665421,0.300166826214007,-1.05775192821406,26.4
"Monodactylus_sebae",0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,3.88,NA,NA,NA,NA,NA,NA,27.2
"Mugilogobius_adeia",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,3.37,NA,NA,NA,NA,NA,NA,NA
"Mugilogobius_amadi",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,3.82999992370605,NA,NA,NA,NA,NA,NA,NA
"Mugilogobius_cagayanensis",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,3.55999994277954,NA,NA,NA,NA,NA,NA,NA
"Mugilogobius_cavifrons",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.29,NA,NA,NA,NA,NA,NA,NA
"Mugilogobius_chulae",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.35,NA,NA,-1.0774750851932,-1.03967612734065,-0.485121798547747,-0.530143254493441,28.3
"Mugilogobius_durbanensis",0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,3.33999991416931,NA,NA,NA,NA,NA,NA,NA
"Mugilogobius_filifer",1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,3.35999989509583,NA,NA,NA,NA,NA,NA,NA
"Mugilogobius_fusculus",1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,3.3199999332428,NA,NA,NA,NA,NA,NA,NA
"Mugilogobius_fuscus",1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,3.44000005722046,NA,NA,NA,NA,NA,NA,NA
"Mugilogobius_hitam",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,3.40000009536743,NA,NA,NA,NA,NA,NA,NA
"Mugilogobius_karatunensis",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,3.27999997138977,NA,NA,NA,NA,NA,NA,NA
"Mugilogobius_latifrons",1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3.35999989509583,NA,NA,NA,NA,NA,NA,NA
"Mugilogobius_lepidotus",1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3.24000000953674,NA,NA,NA,NA,NA,NA,NA
"Mugilogobius_mertoni",1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.53999996185303,NA,NA,NA,NA,NA,NA,28.5
"Mugilogobius_myxodermus",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,3.36999988555908,NA,NA,NA,NA,NA,NA,NA
"Mugilogobius_notospilus",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.25,NA,NA,NA,NA,NA,NA,28.2
"Mugilogobius_nuicocensis",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,3.55999994277954,NA,NA,NA,NA,NA,NA,NA
"Mugilogobius_paludis",0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,3.26,NA,NA,NA,NA,NA,NA,NA
"Mugilogobius_platystoma",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.47000002861023,NA,NA,NA,NA,NA,NA,28.6
"Mugilogobius_rambaiae",0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,3.39000010490417,NA,NA,NA,NA,NA,NA,NA
"Mugilogobius_rexi",1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3.28999996185303,NA,NA,NA,NA,NA,NA,NA
"Mugilogobius_rivulus",1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,3.42000007629395,NA,NA,NA,NA,NA,NA,NA
"Mugilogobius_sarasinorum",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,3.83,NA,NA,NA,NA,NA,NA,NA
"Mugilogobius_stigmaticus",1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,3.39000010490417,NA,NA,NA,NA,NA,NA,NA
"Mugilogobius_tagala",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.55999994277954,NA,NA,NA,NA,NA,NA,28.7
"Mugilogobius_tigrinus",1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,3.13000011444092,NA,NA,NA,NA,NA,NA,NA
"Mugilogobius_wilsoni",1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,3.36999988555908,NA,NA,NA,NA,NA,NA,NA
"Mugilogobius_zebra",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,3.16000008583069,NA,NA,NA,NA,NA,NA,NA
"Muraenesox_cinereus",0,1,0,1,1,NA,NA,NA,2.70805020110221,-1.34707364796661,7.3337887701403,NA,4.38,4.63812128612778,7.57584102894671,-3.22639223531278,-0.815672251125323,-0.901316099338704,-1.08945550245583,17.4
"Nemapteryx_augusta",1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA
"Myoxocephalus_quadricornis",0,1,0,1,1,NA,1.32175583998232,NA,NA,-1.26113121816588,7.20131732296901,NA,3.85,3.68219046596314,8.70759314106146,-2.23140464922624,-0.65948601967273,-0.736509262951694,-0.295791525167787,-1
"Myoxocephalus_sinensis",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,3.63000011444092,NA,NA,NA,NA,NA,NA,NA
"Myoxocephalus_thompsonii",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,3.24,NA,NA,NA,NA,NA,NA,NA
"Nemapteryx_macronotacantha",1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.78999996185303,NA,NA,NA,NA,NA,NA,29
"Nematogobius_maindroni",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.26999998092651,NA,NA,NA,NA,NA,NA,25.6
"Nibea_squamosa",1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.78999996185303,NA,NA,NA,NA,NA,NA,28.1
"Neogobius_caspius",0,1,0,1,0,NA,0.916290731874155,NA,NA,-0.287682072451781,NA,0.285178942233662,3.38000011444092,2.85041744238913,NA,NA,NA,NA,NA,NA
"Neogobius_fluviatilis",1,0,0,1,0,NA,0.693147180559945,NA,NA,-0.588787165235703,3.44267516110846,NA,3.41,2.65675690671466,7.10043962281164,-1.37155005276217,-1.00303413422792,-0.5606770354144,-0.45664741483501,NA
"Neogobius_melanostomus",0,1,0,1,1,NA,0.916290731874155,NA,1.54044504094715,-0.727877351307676,3.89392486200698,-0.356674943938732,3.3,2.77492972994175,7.19618707032446,NA,NA,NA,NA,14.2
"Neogobius_pallasi",1,0,0,0,0,NA,0.405465108108164,NA,NA,NA,NA,NA,3.33999991416931,NA,NA,NA,NA,NA,NA,NA
"Neosalangichthys_ishikawae",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,2.99000000953674,NA,NA,NA,NA,NA,NA,NA
"Neosalanx_anderssoni",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,2.77,NA,NA,NA,NA,NA,NA,NA
"Neosalanx_argentea",1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"Neosalanx_brevirostris",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,-1.56907072493445,-1.00457216596962,-0.882419691352514,-0.882879952974213,NA
"Neosalanx_hubbsi",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"Neosalanx_jordani",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"Neosalanx_oligodontis",1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"Neosalanx_pseudotaihuensis",1,0,0,0,0,NA,0,NA,0,1.12206836470445,-0.805694571157162,1.43508452528932,3,1.9489768704261,NA,NA,NA,NA,NA,NA
"Neosalanx_reganius",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.06,NA,NA,NA,NA,NA,NA,NA
"Neosalanx_taihuensis",0,1,0,0,0,NA,-0.105360509035088,NA,0,0.834212620838548,NA,1.43508452528932,3,NA,7.13089883029635,NA,NA,NA,NA,NA
"Neosalanx_tangkahkeii",0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,3,NA,7.24422751560335,NA,NA,NA,NA,NA
"Netuma_bilineata",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.83,NA,NA,NA,NA,NA,NA,28.3
"Netuma_proxima",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,4.1,NA,NA,NA,NA,NA,NA,27.7
"Netuma_thalassina",0,1,0,1,1,NA,1.09861228866811,3.59731226058845,NA,-1.13943428318836,8.71567753972597,-0.85566611005772,3.54,NA,4.11087386417331,-1.62037276370926,-0.906141991075174,-0.526401241012736,-0.530935748703578,26.8
"Nibea_soldado",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,28.4
"Odontamblyopus_tenuis",1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.61999988555908,NA,NA,NA,NA,NA,NA,NA
"Oligolepis_acutipennis",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.95,NA,NA,-1.05192845935784,-0.97073588590469,-0.390963059286393,-0.643210106477258,28.1
"Oligolepis_cylindriceps",0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,3.35999989509583,NA,NA,NA,NA,NA,NA,NA
"Oligolepis_jaarmani",0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,3.75999999046326,NA,NA,NA,NA,NA,NA,NA
"Oligolepis_stomias",0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,3.75999999046326,NA,NA,NA,NA,NA,NA,NA
"Oncorhynchus_aguabonita",0,1,0,0,0,26.2023742522262,NA,NA,NA,-1.66073120682165,7.44939325876855,NA,3.34,NA,NA,NA,NA,NA,NA,NA
"Oncorhynchus_apache",0,1,0,0,0,26.2023742522262,NA,NA,NA,NA,NA,NA,3.75,NA,NA,NA,NA,NA,NA,NA
"Oncorhynchus_chrysogaster",1,0,0,0,0,26.2023742522262,NA,NA,NA,NA,NA,NA,3.80999994277954,NA,NA,NA,NA,NA,NA,NA
"Oncorhynchus_clarkii",0,1,0,1,1,26.2023742522262,0.916290731874155,NA,NA,-1.56303153961994,7.28901680598787,NA,3.89,4.17438726989564,7.76912509195654,-1.19725910614786,-0.609329267074119,-0.272073344704839,-0.887591123415995,8.1
"Oncorhynchus_formosanus",0,1,0,0,0,26.2023742522262,NA,NA,NA,NA,NA,NA,3.2,NA,NA,NA,NA,NA,NA,NA
"Oncorhynchus_gilae",0,1,0,0,0,26.2023742522262,NA,NA,NA,NA,NA,NA,3.60999989509583,NA,NA,NA,NA,NA,NA,NA
"Oncorhynchus_gorbuscha",0,1,0,1,1,26.2023742522262,0.693147180559945,NA,NA,NA,NA,NA,4.49,NA,6.88323487378544,-1.33214280230311,-0.474467060806013,-0.124331023125153,-1.01528967746826,3.3
"Oncorhynchus_iwame",0,1,0,0,0,26.2023742522262,NA,NA,NA,NA,NA,NA,3.80999994277954,NA,NA,NA,NA,NA,NA,NA
"Oncorhynchus_kawamurae",1,0,0,0,0,26.2023742522262,NA,NA,NA,NA,NA,NA,3.58999991416931,NA,NA,NA,NA,NA,NA,NA
"Oncorhynchus_keta",1,0,0,1,1,26.2023742522262,1.17865499634165,NA,1.73460105538811,-1.00075988850061,10.2286433307705,0,3.74,4.6844433668826,7.91935619066062,-1.39990076894759,-0.537531500768701,-0.132575044526566,-0.964471995344386,3.3
"Oncorhynchus_kisutch",0,0,1,1,1,26.2023742522262,1.15267950993839,NA,1.6094379124341,-0.0202027073175195,8.9226582995244,0.336472236621213,4.18,4.38202663467388,8.23645835947953,-1.25215172657347,-0.504620304225267,-0.247418943280631,-0.889400452390588,3.9
"Oncorhynchus_masou",1,0,0,1,1,26.2023742522262,1.38629436111989,NA,NA,-0.0921152889078058,4.92418452357382,0.336472236621213,3.6,NA,7.63530388625941,NA,NA,NA,NA,3.3
"Oncorhynchus_mykiss",1,0,0,1,1,26.2023742522262,1.20397280432594,NA,2.2512917986065,-0.662254317117575,7.73767858233149,-0.0382212128201979,4.08,4.86259921526885,8.68939707002191,-1.16698789879886,-0.73313970327914,-0.172588350613586,-0.892183394945782,5.4
"Oncorhynchus_nerka",0,0,1,1,1,26.2023742522262,0.693147180559945,NA,1.94591014905531,-0.740238788093796,8.52847465176489,-0.328504066972036,3.54,4.23410650459726,7.42833319419081,-1.4581265405636,-0.644385459877629,-0.20472506618735,-0.948200621845001,4.2
"Oncorhynchus_rhodurus",0,1,0,1,1,26.2023742522262,NA,NA,NA,NA,NA,NA,3.69000005722046,NA,NA,NA,NA,NA,NA,NA
"Oncorhynchus_tshawytscha",1,0,0,1,1,26.2023742522262,1.42911434688157,NA,NA,NA,NA,NA,4.4,NA,9.0442857876461,-1.45061311541447,-0.722568815030898,-0.196041593688259,-0.91282647061665,3.5
"Ophiocara_macrolepidota",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,3.94000005722046,NA,NA,NA,NA,NA,NA,NA
"Ophiocara_porocephala",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.26,NA,NA,-0.949054676457934,-0.881773196411719,-0.488892153284407,-0.457108050594248,28.5
"Opisthopterus_effulgens",0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,3.83999991416931,NA,NA,NA,NA,NA,NA,NA
"Osmerus_dentex",0,0,1,1,1,NA,1.44691898293633,NA,2.70805020110221,-1.68920288090296,6.13532560920936,NA,4.2,3.42426265459315,10.7600282800045,NA,NA,NA,NA,-0.4
"Osmerus_eperlanus",0,0,1,1,1,NA,0.693147180559945,NA,2.30258509299405,-0.888351363184914,4.84984036784658,-0.82098055206983,3.46000003814697,3.20790679349763,10.2012746468461,-1.5893944308501,-0.583296336272052,-0.30701241930269,-1.04086900748966,9.6
"Osmerus_mordax",0,0,1,1,1,NA,1.40399393821929,NA,2.39789527279837,-0.849847775325441,5.10318714796238,-0.596183822553492,3,3.35805788900154,10.3396896866767,NA,NA,NA,NA,2.7
"Osmerus_spectrum",1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3.35,NA,NA,NA,NA,NA,NA,NA
"Oxyurichthys_ophthalmonema",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.84999990463257,NA,NA,-1.07709925631911,-0.858425506954533,-0.420760410037071,-0.766093729945424,28.4
"Otolithoides_pama",1,0,0,1,1,NA,NA,NA,1.38629436111989,-0.239950669630591,NA,0.414424849479636,3.86999988555908,NA,NA,NA,NA,NA,NA,28.5
"Oxyurichthys_visayanus",0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,3.66000008583069,NA,NA,NA,NA,NA,NA,NA
"Pandaka_bipunctata",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,2.97000002861023,NA,NA,NA,NA,NA,NA,NA
"Pandaka_lidwilli",0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"Pandaka_pygmaea",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,2.9300000667572,NA,NA,NA,NA,NA,NA,28.8
"Pandaka_rouxi",1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,2.86999988555908,NA,NA,NA,NA,NA,NA,NA
"Pandaka_silvana",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,3.01999998092651,NA,NA,NA,NA,NA,NA,NA
"Pandaka_trimaculata",1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,2.94000005722046,NA,NA,NA,NA,NA,NA,NA
"Parahucho_perryi",1,0,0,1,1,NA,2.35137525716348,NA,NA,-2.99573227355399,NA,NA,4.5,NA,NA,NA,NA,NA,NA,6.1
"Pellona_altamazonica",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,3.25,NA,NA,NA,NA,NA,NA,NA
"Pellona_castelnaeana",0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,3.71,NA,NA,-1.18415984374874,-0.748212790139629,-0.424180948555978,-0.907555301541023,NA
"Pellona_ditchela",0,0,1,1,1,NA,NA,NA,NA,-0.393042588109607,4.49535531998088,NA,3.95000004768372,3.14558802909837,NA,-1.28751180777402,-0.841717331284938,-0.0357677415215939,-0.98664171336961,28.3
"Pellona_flavipinnis",0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,-1.27708093727024,-0.859035802836646,0.0166009627611074,-1.05948672037028,NA
"Pellonula_leonensis",0,0,1,1,1,NA,NA,NA,NA,-0.0408219945202552,3.59948469366654,NA,3.29999995231628,NA,7.29641326877392,-1.17367992631855,-0.625990944048808,-0.260011364315764,-1.01084186875627,26.7
"Pellonula_vorax",0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,3.09999990463257,NA,6.76503897678054,-1.20693171685105,-0.782018486673258,-0.0614503290219522,-1.10216391361585,NA
"Periophthalmodon_schlosseri",0,1,0,1,1,NA,NA,NA,NA,0.336472236621213,NA,NA,3.20000004768372,3.36729582998647,NA,NA,NA,NA,NA,28.8
"Periophthalmodon_septemradiatus",0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,3.14000010490417,NA,NA,NA,NA,NA,NA,NA
"Periophthalmus_argentilineatus",1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.26,NA,NA,-1.30415166550639,-1.24175502144667,-0.512053976907448,-0.560061312754834,28.4
"Periophthalmus_barbarus",1,0,0,1,1,NA,NA,2.19722457733622,NA,-0.549046836586188,4.13825134056721,0.300104592450338,3.17,2.94180393152844,9.10249529085876,-1.39607662842676,-0.978094831955578,-0.484066298963883,-0.646770030336515,27.3
"Periophthalmus_darwini",0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,3.11999988555908,NA,NA,NA,NA,NA,NA,NA
"Periophthalmus_magnuspinnatus",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,3.21000003814697,NA,NA,NA,NA,NA,NA,NA
"Periophthalmus_malaccensis",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.20000004768372,NA,NA,-1.28650241582617,-1.36147060858267,-0.501375104004782,-0.616124011789906,28.8
"Periophthalmus_modestus",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.19000005722046,NA,NA,-1.24065109440703,-1.01061869212697,-0.481305666310515,-0.63560056240243,22
"Periophthalmus_novaeguineaensis",0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,3.1800000667572,NA,NA,NA,NA,NA,NA,NA
"Periophthalmus_spilotus",0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,3.17000007629395,NA,NA,NA,NA,NA,NA,NA
"Periophthalmus_walailakae",0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,3.24000000953674,NA,NA,NA,NA,NA,NA,NA
"Periophthalmus_waltoni",0,1,0,1,1,NA,NA,2.484906649788,1.2947271675944,-0.287682072451781,3.72110460140867,0.553885113226438,3.23000001907349,2.80336038090653,8.17695386822578,NA,NA,NA,NA,NA
"Periophthalmus_weberi",0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,3.21000003814697,NA,NA,NA,NA,NA,NA,NA
"Plecoglossus_altivelis",0,1,0,1,1,NA,0,NA,NA,NA,NA,NA,2.78,NA,11.289781913656,NA,NA,NA,NA,19.7
"Pisodonophis_boro",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,4.03,NA,NA,NA,NA,NA,NA,28.5
"Pisodonophis_cancrivorus",1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.8199999332428,NA,NA,-2.72732087236026,-1.04853000552297,-1.04609603529268,-1.23073230777349,28.4
"Pisodonophis_hijala",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.73000001907349,NA,NA,NA,NA,NA,NA,NA
"Pisodonophis_hypselopterus",0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,3.75,NA,NA,NA,NA,NA,NA,NA
"Plicofollis_dussumieri",0,1,0,1,1,NA,NA,NA,NA,-0.729119841018763,9.39230240748344,NA,4.02,4.63472898822964,NA,NA,NA,NA,NA,27.4
"Plicofollis_magatensis",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,3.6800000667572,NA,NA,NA,NA,NA,NA,NA
"Plicofollis_polystaphylodon",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,-1.47483495859797,-1.13734058877459,-0.524760156251277,-0.501606101462795,28.3
"Plotosus_canius",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.88,NA,NA,-2.65855550992506,-0.901734173295779,-0.715759168435912,-0.545227223140722,28.3
"Plotosus_limbatus",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.91,NA,NA,NA,NA,NA,NA,NA
"Plotosus_nkunga",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,26.9
"Plotosus_papuensis",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,3.70000004768372,NA,NA,NA,NA,NA,NA,NA
"Porogobius_schlegelii",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,2.89,NA,NA,NA,NA,NA,NA,27.4
"Pomadasys_argenteus",0,1,0,1,1,NA,NA,NA,2.94443897916644,-1.04246355104635,7.02966061958545,-1.50936635870988,3.47,NA,NA,-1.48268886293653,-1.08841094421893,-0.0698645116404303,-0.850050427099863,27.4
"Pomadasys_empherus",1,0,0,1,1,29.612908349581,NA,NA,NA,NA,NA,NA,3.3199999332428,NA,NA,NA,NA,NA,NA,NA
"Pomadasys_jubelini",0,1,0,1,1,NA,NA,NA,NA,-1.20397280432594,6.83171709748003,NA,3.33,3.80666248977032,NA,NA,NA,NA,NA,25.4
"Pomatoschistus_anatoliae",0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,3.15000009536743,NA,NA,NA,NA,NA,NA,NA
"Pomatoschistus_marmoratus",0,1,0,1,1,NA,0,NA,NA,NA,NA,NA,3.35,NA,6.64183469831187,NA,NA,NA,NA,15.1
"Pomatoschistus_microps",0,1,0,1,1,NA,-0.223143536413049,NA,NA,-1.22077992264232,2.74487381273269,NA,3.29,2.41591377830105,6.89213389807918,NA,NA,NA,NA,10.8
"Pomatoschistus_montenegrensis",1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3.25999999046326,NA,NA,NA,NA,NA,NA,NA
"Proterorhinus_marmoratus",0,1,0,1,1,NA,0.22314355131421,NA,NA,NA,NA,NA,3.48,NA,NA,-1.28846004693165,-0.949746898034175,-0.505243867772642,-0.538277471186472,13.9
"Proterorhinus_nasalis",0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,3.32999992370605,NA,NA,NA,NA,NA,NA,NA
"Proterorhinus_semilunaris",1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,3.32999992370605,NA,NA,-1.31748882725439,-1.0087956189887,-0.455293769240215,-0.591704858028341,NA
"Proterorhinus_semipellucidus",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,3.32999992370605,NA,NA,NA,NA,NA,NA,NA
"Proterorhinus_tataricus",0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,3.33999991416931,NA,NA,NA,NA,NA,NA,NA
"Protosalanx_chinensis",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,2.98000001907349,NA,9.84187807090444,-1.69742438531686,-0.529768651031143,-0.668563973873198,-0.943691012975011,NA
"Protosalanx_hyalocranius",0,1,0,1,1,NA,NA,NA,NA,0.852285401898243,NA,NA,2.98000001907349,NA,NA,NA,NA,NA,NA,NA
"Prototroctes_maraena",0,1,0,1,1,NA,NA,NA,1.70474809223843,-0.71321384271026,4.86753445045558,-0.2484613592985,2.75,NA,10.7472075915754,NA,NA,NA,NA,NA
