"","habitatbenthopelagic","habitatdemersal","habitatpelagic","waterbrack","watersaltwater","c_m","tm","Lm","tmax","K","Woo","M","TLDiet","Loo","fecundity","Min_caudalpeduncle_depth","Lower_jaw_length","Max_body_depth","Max_body_width","Temperature"
"Lycodes toyamensis",0,1,0,0,1,22.4742519662177,NA,NA,NA,NA,NA,NA,3.4300000667572,NA,NA,-2.99337358123783,-0.703365655836895,-0.53894551015883,-0.916782910039733,NA
"Lycodes turneri",0,1,0,0,1,22.4742519662177,NA,NA,NA,NA,NA,NA,3.18,NA,NA,-3.25608161508314,-0.782782133941462,-0.663369216031396,-0.51806782628635,-0.2
"Lycodes uschakovi",0,1,0,0,1,22.4742519662177,NA,NA,NA,NA,NA,NA,3.45000004768372,NA,NA,NA,NA,NA,NA,1.5
"Lycodes vahlii",0,1,0,0,1,22.4742519662177,NA,NA,NA,NA,NA,NA,3.4,NA,NA,-2.88810737127167,-0.787680985396537,-0.687328012772568,-0.848821148063233,3.2
"Lycodes yamatoi",0,1,0,0,1,22.4742519662177,NA,NA,NA,NA,NA,NA,3.45000004768372,NA,NA,NA,NA,NA,NA,NA
"Lycodes ygreknotatus",0,1,0,0,1,22.4742519662177,NA,NA,NA,NA,NA,NA,3.3199999332428,NA,NA,NA,NA,NA,NA,2.7
"Melamphaes acanthomus",0,0,1,0,1,28.0302546348317,NA,NA,NA,NA,NA,NA,3.53999996185303,NA,NA,NA,NA,NA,NA,4.4
"Melamphaes contradictorius",0,0,1,0,1,28.0302546348317,NA,NA,NA,NA,NA,NA,3.22000002861023,NA,NA,NA,NA,NA,NA,NA
"Melamphaes danae",0,0,1,0,1,28.0302546348317,NA,NA,NA,NA,NA,NA,3.23,NA,NA,NA,NA,NA,NA,20.9
"Melamphaes ebelingi",0,0,1,0,1,28.0302546348317,NA,NA,NA,NA,NA,NA,3.73000001907349,NA,NA,NA,NA,NA,NA,2.3
"Melamphaes eulepis",0,0,1,0,1,28.0302546348317,NA,NA,NA,NA,NA,NA,3.34999990463257,NA,NA,NA,NA,NA,NA,17.9
"Melamphaes falsidicus",0,0,1,0,1,28.0302546348317,NA,NA,NA,NA,NA,NA,3.5699999332428,NA,NA,NA,NA,NA,NA,NA
"Melamphaes hubbsi",0,0,1,0,1,28.0302546348317,NA,NA,NA,NA,NA,NA,3.15000009536743,NA,NA,NA,NA,NA,NA,12.5
"Melamphaes inconspicuus",0,0,1,0,1,28.0302546348317,NA,NA,NA,NA,NA,NA,3.53999996185303,NA,NA,NA,NA,NA,NA,NA
"Melamphaes indicus",0,0,1,0,1,28.0302546348317,NA,NA,NA,NA,NA,NA,3.53999996185303,NA,NA,NA,NA,NA,NA,12.9
"Melamphaes kobylyanskyi",0,0,1,0,1,28.0302546348317,NA,NA,NA,NA,NA,NA,3.53999996185303,NA,NA,NA,NA,NA,NA,NA
"Melamphaes laeviceps",0,0,1,0,1,28.0302546348317,NA,NA,NA,NA,NA,NA,3.53999996185303,NA,NA,NA,NA,NA,NA,1.9
"Melamphaes lentiginosus",0,0,1,0,1,28.0302546348317,NA,NA,NA,NA,NA,NA,3.53999996185303,NA,NA,NA,NA,NA,NA,NA
"Melamphaes leprus",0,0,1,0,1,28.0302546348317,NA,NA,NA,NA,NA,NA,3.66000008583069,NA,NA,NA,NA,NA,NA,14
"Melamphaes longivelis",0,0,1,0,1,28.0302546348317,NA,NA,NA,NA,NA,NA,3.64000010490417,NA,NA,NA,NA,NA,NA,24.4
"Melamphaes lugubris",0,0,1,0,1,28.0302546348317,NA,NA,NA,NA,NA,NA,3.55999994277954,NA,NA,-1.44994800636304,-0.678363525900753,-0.392581763337164,-0.489447674476377,3.7
"Melamphaes macrocephalus",0,0,1,0,1,28.0302546348317,NA,NA,NA,NA,NA,NA,3.70000004768372,NA,NA,NA,NA,NA,NA,13.2
"Melamphaes manifestus",0,0,1,0,1,28.0302546348317,NA,NA,NA,NA,NA,NA,3.5699999332428,NA,NA,NA,NA,NA,NA,NA
"Melamphaes microps",0,0,1,0,1,28.0302546348317,NA,NA,NA,NA,NA,NA,3.59999990463257,NA,NA,NA,NA,NA,NA,4.4
"Melamphaes nikolayi",0,0,1,0,1,28.0302546348317,NA,NA,NA,NA,NA,NA,3.45000004768372,NA,NA,NA,NA,NA,NA,NA
"Melamphaes occlusus",0,0,1,0,1,28.0302546348317,NA,NA,NA,NA,NA,NA,3.67000007629395,NA,NA,NA,NA,NA,NA,NA
"Melamphaes pachystomus",0,0,1,0,1,28.0302546348317,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA
"Melamphaes papavereus",0,0,1,0,1,28.0302546348317,NA,NA,NA,NA,NA,NA,3.25999999046326,NA,NA,NA,NA,NA,NA,NA
"Melamphaes parini",0,0,1,0,1,28.0302546348317,NA,NA,NA,NA,NA,NA,3.66000008583069,NA,NA,NA,NA,NA,NA,NA
"Melamphaes parvus",0,0,1,0,1,28.0302546348317,NA,NA,NA,NA,NA,NA,3.53999996185303,NA,NA,NA,NA,NA,NA,5.5
"Melamphaes polylepis",0,0,1,0,1,28.0302546348317,NA,NA,NA,NA,NA,NA,3.53999996185303,NA,NA,-1.34537057169535,-0.585659297345501,-0.332480137030321,-0.634222468552424,6.4
"Melamphaes proximus",0,0,1,0,1,28.0302546348317,NA,NA,NA,NA,NA,NA,3.58999991416931,NA,NA,NA,NA,NA,NA,NA
"Melamphaes pumilus",0,0,1,0,1,28.0302546348317,NA,NA,NA,NA,NA,NA,3.11999988555908,NA,NA,NA,NA,NA,NA,13.3
"Melamphaes simus",0,0,1,0,1,28.0302546348317,NA,NA,NA,NA,NA,NA,3,NA,NA,-1.62599704640868,-0.661175367775665,-0.270692407597523,-0.788787426781711,15.7
"Melamphaes spinifer",0,0,1,0,1,28.0302546348317,NA,NA,NA,NA,NA,NA,3.53999996185303,NA,NA,NA,NA,NA,NA,9.5
"Melamphaes suborbitalis",0,0,1,1,1,28.0302546348317,NA,NA,NA,NA,NA,NA,3.64000010490417,NA,NA,-1.26162849113734,-0.653950358819895,-0.286675669184009,-0.727458111660107,8.1
"Melamphaes succedaneus",0,0,1,0,1,28.0302546348317,NA,NA,NA,NA,NA,NA,3.64000010490417,NA,NA,NA,NA,NA,NA,NA
"Melamphaes typhlops",0,0,1,0,1,28.0302546348317,NA,NA,NA,NA,NA,NA,3.52999997138977,NA,NA,NA,NA,NA,NA,19.2
"Melamphaes xestoachidus",0,0,1,0,1,28.0302546348317,NA,NA,NA,NA,NA,NA,3.5699999332428,NA,NA,NA,NA,NA,NA,NA
"Mugil capurrii",1,0,0,1,1,10.0581930379563,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"Notothenia angustata",0,1,0,0,1,15.0711753730979,NA,NA,NA,NA,NA,NA,4.18,NA,NA,-1.17708117717821,-0.993981107304846,-0.4338096094357,-0.514778671969367,10.7
"Notothenia coriiceps",0,1,0,0,1,15.0711753730979,1.94591014905531,NA,NA,-1.7718980201325,8.16026486680791,NA,2.75,4.15182699763546,10.0841619201252,-1.41937156329818,-0.954167855159169,-0.448997964493787,-0.527513062904501,-0.6
"Notothenia microlepidota",1,0,0,0,1,15.0711753730979,NA,NA,NA,NA,NA,NA,3.6,NA,NA,NA,NA,NA,NA,NA
"Notothenia neglecta",1,0,0,0,1,15.0711753730979,2.01490302054226,NA,2.89037175789616,-2.20727491318972,7.71244383427499,-1.02165124753198,3.34,3.88053233833678,10.0642250629153,NA,NA,NA,NA,-1.7
"Notothenia rossii",0,1,0,0,1,15.0711753730979,1.74919985480926,NA,2.83321334405622,-1.99487209113562,9.08940875589936,-1.38419656303774,3.61,4.49563429891978,11.0526622435553,-1.35531505480191,-0.95014726718135,-0.364432325201083,-0.537045423300691,2.1
"Ophiodon elongatus",0,1,0,0,1,19.0974473922165,1.20397280432594,NA,NA,-1.56423512760327,8.73108991307028,-0.832409247893453,4.53,4.93913922078359,12.5425448821514,-1.57912696992798,-0.607002766924971,-0.523312779674962,-0.696542226039196,5.9
"Pleuronectes quadrituberculatus",0,1,0,0,1,21.8973916155783,1.84582669049833,3.43398720448515,3.61091791264422,-1.98998848135991,7.24912450575106,-2.17586434021489,3.59,4.0853458617584,NA,-1.27467204166575,-1.35405011561911,0.383787610390306,-1.37115647983252,3.3
"Pollachius pollachius",1,0,0,0,1,25.067570886222,0.980829253011726,NA,NA,-1.68200860526894,8.70997530696077,-0.59783700075562,4.32,4.4496852831477,NA,-1.64153584742169,-0.587706896444149,-0.303740560177349,-0.912404851615805,8.9
"Pollachius virens",0,1,0,0,1,25.067570886222,1.55832004108821,4.08877351717264,3.2188758248682,-1.9407335706865,9.92880158259203,-1.57987911019256,4.31,4.81265849769173,15.3274458890371,-1.70802938472701,-0.802094205733971,-0.389025755750005,-0.778743530741851,7
"Pomadasys andamanensis",1,0,0,0,1,29.612908349581,NA,NA,NA,NA,NA,NA,3.27999997138977,NA,NA,NA,NA,NA,NA,NA
"Pomadasys auritus",1,0,0,1,1,29.612908349581,NA,NA,NA,NA,NA,NA,3.45000004768372,NA,NA,NA,NA,NA,NA,26.5
"Pomadasys commersonnii",1,0,0,1,1,29.612908349581,NA,3.48124008933569,NA,-1.48869629473797,9.1802542357852,NA,3.53,4.44734610079452,NA,NA,NA,NA,NA,26.8
"Pomadasys furcatus",1,0,0,0,1,29.612908349581,NA,NA,NA,NA,NA,NA,3.46000003814697,NA,NA,NA,NA,NA,NA,28.1
"Pomadasys guoraca",1,0,0,1,1,29.612908349581,NA,NA,NA,NA,NA,NA,3.4300000667572,NA,NA,NA,NA,NA,NA,26.9
"Pomadasys kaakan",1,0,0,1,1,29.612908349581,NA,NA,NA,-1.19931699278974,8.66252319175104,NA,3.46,NA,NA,-1.39533743288943,-1.06660571026678,-0.120741829067832,-0.773641417584891,28
"Pomadasys maculatus",1,0,0,1,1,29.612908349581,NA,NA,NA,-0.713349887877465,7.15820883404022,0.345950980575757,4.04,3.14558802909837,NA,-1.38968213914304,-1.19343733801764,-0.0624221634847513,-0.818691468874645,27.4
"Pomadasys olivaceus",1,0,0,1,1,29.612908349581,NA,NA,NA,NA,NA,NA,2.64,NA,NA,-1.54509982811739,-1.17515162060279,-0.149698338824261,-0.764404162813181,27
"Pomadasys perotaei",1,0,0,1,1,29.612908349581,NA,NA,NA,NA,NA,NA,3.31,NA,NA,-1.30743544547041,-1.22938462402839,-0.0826579673129212,-0.872939534165834,17.9
"Pomadasys rogerii",1,0,0,1,1,29.612908349581,NA,NA,NA,NA,NA,NA,3.55,NA,NA,NA,NA,NA,NA,19.9
"Pomadasys striatus",1,0,0,0,1,29.612908349581,NA,NA,NA,-1.20397280432594,4.95582705760126,NA,3.32999992370605,NA,NA,NA,NA,NA,NA,27
"Pomadasys stridens",1,0,0,0,1,29.612908349581,NA,NA,NA,-1.51412773262978,4.93166182939347,-0.363843433417345,4.02,NA,NA,NA,NA,NA,NA,25.2
"Pomadasys suillus",1,0,0,0,1,29.612908349581,NA,NA,NA,NA,NA,NA,3.41000008583069,NA,NA,NA,NA,NA,NA,NA
"Pomadasys trifasciatus",1,0,0,1,1,29.612908349581,NA,NA,NA,NA,NA,NA,3.42000007629395,NA,NA,NA,NA,NA,NA,27.9
"Pomadasys unimaculatus",1,0,0,0,1,29.612908349581,NA,NA,NA,NA,NA,NA,3.33999991416931,NA,NA,NA,NA,NA,NA,27.8
"Pseudopleuronectes americanus",0,1,0,0,1,38.7689816132385,1.03555414423641,3.30908209275435,2.30258509299405,-0.956461896563432,7.64095613177835,-1.20397280432594,3.62,3.82697760907003,13.2878778158819,NA,NA,NA,NA,6.1
"Pseudopleuronectes herzensteini",0,1,0,0,1,38.7689816132385,1.25276296849537,NA,NA,-1.71479842809193,7.21765033985669,NA,3.47000002861023,3.71843825635548,NA,-1.15354954857262,-1.28526194192461,0.194768254254869,-1.24423143008457,13.3
"Pseudopleuronectes obscurus",0,1,0,0,1,38.7689816132385,NA,NA,NA,NA,NA,NA,3.45000004768372,NA,NA,NA,NA,NA,NA,NA
"Pseudopleuronectes schrenki",0,1,0,0,1,38.7689816132385,NA,NA,NA,NA,NA,NA,3.47000002861023,NA,NA,NA,NA,NA,NA,NA
"Pseudopleuronectes yokohamae",0,1,0,0,1,38.7689816132385,NA,NA,2.30258509299405,-1.17830505757736,6.79383784319558,-0.867500567704723,3.31,3.7220724214697,13.6015540512249,-0.995684963798911,-1.35956027278889,0.255938964852216,-1.30520838034722,NA
"Scorpaena russula",0,1,0,0,1,16.1001435827836,NA,NA,NA,NA,NA,NA,3.54999995231628,NA,NA,NA,NA,NA,NA,26.9
"Scorpaena scrofa",0,1,0,1,1,16.1001435827836,NA,3.36729582998647,3.2188758248682,-2.39185356075223,8.02537189817883,-1.78379129957888,4.25,NA,NA,-1.39158886552671,-0.675662895960556,-0.189041978466465,-0.546597969573098,14.4
"Scorpaena sonorae",0,1,0,0,1,16.1001435827836,NA,NA,NA,NA,NA,NA,3.61999988555908,NA,NA,NA,NA,NA,NA,24.2
"Scorpaena stephanica",0,1,0,0,1,16.1001435827836,NA,NA,NA,NA,NA,NA,4.01,NA,NA,NA,NA,NA,NA,15.6
"Scorpaena thomsoni",0,1,0,0,1,16.1001435827836,NA,NA,NA,NA,NA,NA,3.67000007629395,NA,NA,NA,NA,NA,NA,NA
"Scorpaena tierrae",0,1,0,0,1,16.1001435827836,NA,NA,NA,NA,NA,NA,3.67000007629395,NA,NA,NA,NA,NA,NA,NA
"Scorpaena uncinata",0,1,0,0,1,16.1001435827836,NA,NA,NA,NA,NA,NA,3.67000007629395,NA,NA,NA,NA,NA,NA,NA
"Scomber australasicus",0,0,1,0,1,25.708374128678,NA,NA,NA,-1.09362474715707,6.87368129864839,NA,4.23,3.32862668882732,NA,-2.23325231914543,-0.925604926581222,-0.372562578198824,-0.736399706426051,18.7
"Scomber colias",0,0,1,1,1,25.708374128678,-0.0168071223573741,NA,NA,-1.16168661909836,7.24664111481369,NA,3.91,3.91578119772626,12.4984157136454,-2.30128781695662,-0.71510676668679,-0.340707478153517,-0.864562602209841,22.5
"Scorpaena afuerae",0,1,0,0,1,16.1001435827836,NA,NA,NA,NA,NA,NA,3.77999997138977,NA,NA,NA,NA,NA,NA,NA
"Scorpaena agassizii",0,1,0,0,1,16.1001435827836,NA,NA,NA,NA,NA,NA,3.63000011444092,NA,NA,-1.46010362643455,-0.700532597127435,-0.247717787261945,-0.511490257291482,22.7
"Scorpaena angolensis",0,1,0,0,1,16.1001435827836,NA,NA,NA,NA,NA,NA,3.69000005722046,NA,NA,NA,NA,NA,NA,16.6
"Scorpaena annobonae",0,1,0,0,1,16.1001435827836,NA,NA,NA,NA,NA,NA,3.26999998092651,NA,NA,NA,NA,NA,NA,27.2
"Scorpaena ascensionis",0,1,0,0,1,16.1001435827836,NA,NA,NA,NA,NA,NA,3.23000001907349,NA,NA,NA,NA,NA,NA,NA
"Scorpaena azorica",0,1,0,0,1,16.1001435827836,NA,NA,NA,NA,NA,NA,3.49000000953674,NA,NA,NA,NA,NA,NA,NA
"Scorpaena brachyptera",0,1,0,0,1,16.1001435827836,NA,NA,NA,NA,NA,NA,3.35999989509583,NA,NA,NA,NA,NA,NA,25.8
"Scorpaena brevispina",0,1,0,0,1,16.1001435827836,NA,NA,NA,NA,NA,NA,3.52999997138977,NA,NA,NA,NA,NA,NA,NA
"Scorpaena bulacephala",0,1,0,0,1,16.1001435827836,NA,NA,NA,NA,NA,NA,3.46000003814697,NA,NA,NA,NA,NA,NA,19.9
"Scorpaena canariensis",0,1,0,0,1,16.1001435827836,NA,NA,NA,NA,NA,NA,3.52999997138977,NA,NA,NA,NA,NA,NA,NA
"Scorpaena cocosensis",0,1,0,0,1,16.1001435827836,NA,NA,NA,NA,NA,NA,3.35999989509583,NA,NA,NA,NA,NA,NA,15.1
"Scorpaena colorata",0,1,0,0,1,16.1001435827836,NA,NA,NA,NA,NA,NA,3.48000001907349,NA,NA,NA,NA,NA,NA,8.9
"Scorpaena decemradiata",0,1,0,0,1,16.1001435827836,NA,NA,NA,NA,NA,NA,3.54999995231628,NA,NA,NA,NA,NA,NA,NA
"Scorpaena elongata",0,1,0,0,1,16.1001435827836,NA,NA,NA,NA,NA,NA,3.86,NA,NA,-1.42420433397221,-0.622489444989177,-0.286219012623788,-0.502104568203624,13.9
"Scorpaena fernandeziana",0,1,0,0,1,16.1001435827836,NA,NA,NA,NA,NA,NA,3.67000007629395,NA,NA,NA,NA,NA,NA,NA
"Scorpaena gasta",0,1,0,0,1,16.1001435827836,NA,NA,NA,NA,NA,NA,3.44000005722046,NA,NA,NA,NA,NA,NA,19.9
"Scorpaena guttata",0,1,0,0,1,16.1001435827836,0.693147180559945,NA,2.91777073208428,-1.54646311327271,6.90677133506805,NA,3.83999991416931,3.54385368206368,NA,-1.49236986464642,-0.664708635261142,-0.301385628035744,-0.535387339531708,20.8
"Scorpaena hatizyoensis",0,1,0,0,1,16.1001435827836,NA,NA,NA,NA,NA,NA,3.67000007629395,NA,NA,NA,NA,NA,NA,NA
"Scorpaena hemilepidota",0,1,0,0,1,16.1001435827836,NA,NA,NA,NA,NA,NA,3.67000007629395,NA,NA,NA,NA,NA,NA,NA
"Scorpaena histrio",0,1,0,0,1,16.1001435827836,NA,NA,NA,NA,NA,NA,3.70000004768372,NA,NA,NA,NA,NA,NA,20.8
"Scorpaena isthmensis",0,1,0,0,1,16.1001435827836,NA,NA,NA,NA,NA,NA,3.5699999332428,NA,NA,NA,NA,NA,NA,26.1
"Scorpaena izensis",0,1,0,0,1,16.1001435827836,NA,NA,NA,NA,NA,NA,3.84999990463257,NA,NA,NA,NA,NA,NA,19.8
"Scorpaena lacrimata",0,1,0,0,1,16.1001435827836,NA,NA,NA,NA,NA,NA,3.6800000667572,NA,NA,NA,NA,NA,NA,NA
"Scorpaena laevis",0,1,0,0,1,16.1001435827836,NA,NA,NA,NA,NA,NA,3.83999991416931,NA,NA,NA,NA,NA,NA,26.3
"Scorpaena loppei",0,1,0,0,1,16.1001435827836,0,NA,1.6094379124341,-0.6166800885571,3.30335630183058,-0.174353387144778,3.5,2.50661378044857,NA,NA,NA,NA,NA,15.1
"Scorpaena maderensis",0,1,0,1,1,16.1001435827836,NA,NA,NA,-1.09362474715707,3.21108132653729,NA,4.07,2.50143595173921,NA,-1.46341296058427,-0.793367980816538,-0.260993444897538,-0.544584825012778,17.2
"Scorpaena melasma",0,1,0,0,1,16.1001435827836,NA,NA,NA,NA,NA,NA,3.67000007629395,NA,NA,NA,NA,NA,NA,26
"Scorpaena mellissii",0,1,0,0,1,16.1001435827836,NA,NA,NA,NA,NA,NA,3.77999997138977,NA,NA,NA,NA,NA,NA,NA
"Scorpaena miostoma",0,1,0,0,1,16.1001435827836,NA,NA,NA,NA,NA,NA,3.5699999332428,NA,NA,NA,NA,NA,NA,NA
"Scorpaena mystes",0,1,0,0,1,16.1001435827836,NA,NA,NA,NA,NA,NA,3.84999990463257,NA,NA,-1.41902840265092,-0.76766346266798,-0.281681005048959,-0.395814229764694,26.9
"Scorpaena neglecta",0,1,0,0,1,16.1001435827836,NA,NA,NA,NA,NA,NA,3.79999995231628,NA,NA,NA,NA,NA,NA,20.7
"Scorpaena normani",0,1,0,0,1,16.1001435827836,NA,NA,NA,NA,NA,NA,3.63000011444092,NA,NA,NA,NA,NA,NA,15.8
"Scorpaena orgila",0,1,0,0,1,16.1001435827836,NA,NA,NA,NA,NA,NA,3.67000007629395,NA,NA,NA,NA,NA,NA,NA
"Scorpaena papillosa",0,1,0,1,1,16.1001435827836,NA,NA,NA,NA,NA,NA,4.01,NA,NA,NA,NA,NA,NA,17.8
"Scorpaena pascuensis",0,1,0,0,1,16.1001435827836,NA,NA,NA,NA,NA,NA,3.33999991416931,NA,NA,NA,NA,NA,NA,NA
"Scorpaena pele",0,1,0,0,1,16.1001435827836,NA,NA,NA,NA,NA,NA,3.57999992370605,NA,NA,NA,NA,NA,NA,7.8
"Scorpaena pepo",0,1,0,0,1,16.1001435827836,NA,NA,NA,NA,NA,NA,3.74000000953674,NA,NA,NA,NA,NA,NA,NA
"Scorpaena petricola",0,1,0,0,1,16.1001435827836,NA,NA,NA,NA,NA,NA,3.67000007629395,NA,NA,NA,NA,NA,NA,NA
"Scorpaena porcus",0,1,0,0,1,16.1001435827836,1.38629436111989,NA,2.03688192726104,-1.80949476125094,8.2796178218974,NA,3.92,NA,NA,-1.47445718989577,-0.899893015686322,-0.212186055834427,-0.494469623991994,13.9
"Solea aegyptiaca",0,1,0,1,1,20.1649315103677,NA,NA,1.38629436111989,-0.684517853861891,6.06438677189822,-1.23787435600162,3.17,3.47609868983527,NA,NA,NA,NA,NA,NA
"Solea capensis",0,1,0,0,1,20.1649315103677,NA,NA,NA,NA,NA,NA,3.39000010490417,NA,NA,NA,NA,NA,NA,NA
"Solea elongata",0,1,0,0,1,20.1649315103677,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,28.1
"Solea heinii",0,1,0,0,1,20.1649315103677,NA,NA,NA,NA,NA,NA,3.39000010490417,NA,NA,NA,NA,NA,NA,NA
"Solea ovata",0,1,0,0,1,20.1649315103677,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,28.3
"Solea senegalensis",0,1,0,0,1,20.1649315103677,NA,3.55534806148941,NA,-1.70374859190534,7.31964566405014,NA,3.25,3.96840333886425,NA,NA,NA,NA,NA,18.6
"Solea stanalandi",0,1,0,0,1,20.1649315103677,NA,NA,NA,NA,NA,NA,3.23000001907349,NA,NA,NA,NA,NA,NA,27.6
"Solea turbynei",0,1,0,1,1,20.1649315103677,NA,NA,NA,NA,NA,NA,3.43,NA,NA,NA,NA,NA,NA,26.9
"Tarletonbeania crenularis",0,0,1,0,1,19.2911644616725,NA,NA,NA,NA,NA,NA,3.13,NA,NA,-1.6451155509728,-0.377651269551917,-0.248792742462518,-0.966693870834684,6.2
"Tarletonbeania taylori",0,0,1,0,1,19.2911644616725,NA,NA,NA,NA,NA,NA,3.25999999046326,NA,NA,NA,NA,NA,NA,3.3
"Thunnus albacares",0,0,1,1,1,28.6704548995519,1.05605267424931,4.78749174278205,2.01490302054226,-0.910927779753357,11.7427882250897,-0.544727175441672,4.41,NA,14.7318012898384,-2.69879303111241,-0.999924709058735,-0.28087696970103,-0.698772219086835,26.7
"Thunnus atlanticus",0,0,1,0,1,28.6704548995519,1.09861228866811,NA,2.01490302054226,-0.935764841709534,9.12552303504668,-0.400477566597125,4.35,NA,NA,-2.67789448780831,-0.998348481810043,-0.291310490241782,-0.656769631068099,14.4
"Thunnus maccoyii",0,0,1,0,1,28.6704548995519,2.32727770558442,NA,2.99573227355399,-1.93516805252341,12.0783256516911,-1.04270465672981,3.9300000667572,NA,16.4896592073908,NA,NA,NA,NA,5
"Thunnus obesus",0,0,1,0,1,28.6704548995519,1.09861228866811,NA,2.39789527279837,-1.45702343280808,11.8537462268927,-0.59783700075562,4.49,NA,15.7516961478209,-2.68680189275331,-1.0019484906037,-0.247071763070806,-0.664147622060029,26.6
"Thunnus orientalis",0,0,1,1,1,28.6704548995519,1.38629436111989,NA,NA,-1.84991838340159,NA,NA,4.5,NA,16.4057777234101,NA,NA,NA,NA,24.3
"Thunnus tonggol",0,0,1,0,1,28.6704548995519,NA,NA,2.92852352386054,-0.974626308887118,9.89908206184689,-0.713349887877465,4.5,NA,13.4576091479377,-2.64218630951975,-1.02462574663354,-0.338685260395216,-0.708810297580451,26.5
"Trematomus bernacchii",0,1,0,0,1,11.033685701997,1.50407739677627,NA,2.85263142991332,-1.1781455806613,6.0477751514275,-1.6094379124341,3.39,3.40244660106259,7.66871685912594,-1.62844208994599,-0.901489411788206,-0.41558070777133,-0.518430586273105,-1.7
"Trematomus eulepidotus",0,1,0,0,1,11.033685701997,NA,NA,2.95491027903374,-2.00034943953475,5.93885459683568,-1.45530151842317,3.35,3.29212628660779,9.08139843168547,-1.52973291010957,-0.955843184418047,-0.270532919373672,-0.773698709052598,-0.9
"Trematomus hansoni",0,1,0,0,1,11.033685701997,NA,NA,2.81341071676004,-1.75948590867776,6.82871207164168,-1.56064774826467,3.37,3.51079889157724,9.14201394503239,-1.53278828736229,-0.989642015877526,-0.394972736297765,-0.627147188188226,-1.1
"Trematomus lepidorhinus",0,1,0,0,1,11.033685701997,NA,NA,2.94443897916644,-2.02071990586383,5.86929691313377,-1.50936635870988,3.81,3.26384919051093,8.77955745588373,-1.39746465473782,-0.926549201596494,-0.366590308135999,-0.8462947639337,-0.9
"Trematomus loennbergii",0,1,0,0,1,11.033685701997,NA,NA,3.13549421592915,-2.17665753639626,5.89852655144871,-1.70040254780819,3.33,3.36153212526972,9.16429643347478,-1.53366425243263,-0.99965309742753,-0.380839709819984,-0.702361844590649,-0.9
"Trematomus newnesi",0,1,0,0,1,11.033685701997,NA,NA,1.94591014905531,-0.931404369684203,4.90527477843843,-0.510825623765991,3.21,2.96848953716012,8.88875674784872,NA,NA,NA,NA,-1.4
"Trematomus nicolai",0,1,0,0,1,11.033685701997,NA,NA,2.94443897916644,-2.12997722838773,9.32286516281803,-1.50936635870988,3.56,3.53025000957677,9.09380655572023,-1.63175678297678,-0.95823589313564,-0.458813799434975,-0.532855681457704,-1.4
"Trematomus pennellii",0,1,0,0,1,11.033685701997,NA,NA,2.99573227355399,-2.27838040429723,6.37559251782802,-1.56064774826467,3.34,3.36487911898804,8.422882511945,-1.69058027598987,-1.01181941911317,-0.443163811157165,-0.47249907830969,-1.7
"Trematomus scotti",0,1,0,0,1,11.033685701997,NA,NA,3.09104245335832,-2.04022082852655,3.61091791264422,NA,3.21,2.61739583283408,NA,-1.47904794342915,-1.14550359788833,-0.378686052288181,-0.691323396490872,-0.9
"Trematomus tokarevi",0,1,0,0,1,11.033685701997,NA,NA,NA,NA,NA,NA,3.17,NA,NA,-1.88404021951275,-1.06005343799399,-0.40537253826184,-0.617547058205476,-0.4
"Trematomus vicarius",0,1,0,0,1,11.033685701997,NA,NA,NA,NA,NA,NA,3.52,NA,NA,NA,NA,NA,NA,NA
"Triphoturus mexicanus",0,0,1,0,1,26.5817922859757,NA,NA,1.6094379124341,-0.486783629285753,NA,-0.174353387144778,3.33,NA,NA,NA,NA,NA,NA,11.5
"Triphoturus nigrescens",0,0,1,0,1,26.5817922859757,NA,NA,NA,NA,NA,NA,3.07,NA,NA,-1.45440421363916,-0.109236916034009,-0.450212846837663,-1.06555180116682,12
"Triphoturus oculeum",0,0,1,0,1,26.5817922859757,NA,NA,NA,NA,NA,NA,3.22000002861023,NA,NA,NA,NA,NA,NA,2.7
"Chanos chanos",1,0,0,1,1,24.6414933996526,1.74523945359316,NA,NA,0.0319830458530507,6.79309286225066,NA,2.40000009536743,3.76892216178747,13.9270519326972,-1.28979835212177,-1.54746665018846,-0.212939078863219,-0.867134505283716,28.2
"Dorosoma anale",0,0,1,0,0,22.2012587777044,NA,NA,NA,NA,NA,NA,3.4,NA,NA,-1.27641604836336,-1.45193040221053,0.0895071746120889,-1.17733806693003,NA
"Dorosoma cepedianum",0,0,1,1,1,22.2012587777044,0.810930216216329,NA,NA,-1.11017892503958,6.7823883972748,NA,2.4,3.77620328228561,12.6879639295373,-1.21673940602596,-1.43979950359648,0.0872145366232736,-1.08731545671834,24
"Dorosoma chavesi",0,0,1,0,0,22.2012587777044,NA,NA,NA,NA,NA,NA,3.4,NA,NA,NA,NA,NA,NA,NA
"Dorosoma petenense",0,0,1,1,1,22.2012587777044,0.693147180559945,NA,NA,NA,NA,NA,2.76,NA,9.56584463093058,-1.15387692546113,-1.04244464086958,-0.0169342756999303,-1.06471654617721,25.5
